Lang,Country_Code,Country_Label,Collection_Code,Collection_Label,Indicator_Code,Indicator_Label,Unit_Measure_Code,Unit_Measure_Label,Unit_Multiplier_Code,Unit_Multiplier_Label,Currency_Code,Currency_Label,Source_Code,Source_Label,Survey_Code,Survey_Label,Sex_Item_Code,Sex_Item_Label,Classif1_Version_Item_Code,Classif1_Version_Label,Classif1_Item_Label,Classif2_Version_Item_Code,Classif2_Version_Label,Classif2_Item_Label,Classif3_Version_Item_Code,Classif3_Version_Label,Classif3_Item_Label,Classif4_Version_Item_Code,Classif4_Version_Label,Classif4_Item_Label,Classif5_Version_Item_Code,Classif5_Version_Label,Classif5_Item_Label,Time,Obs_Value,Flag_Code,Flag_Label,Notes_Source_Code,Notes_Source_Label,Notes_Indicator_Code,Notes_Indicator_Label,Notes_Classif_Code,Notes_Classif_Label
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Mining and quarrying,,,,,,,,,,,,,2013,41.62,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Manufacturing,,,,,,,,,,,,,2013,1086.446,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Electricity, gas, steam and air conditioning supply",,,,,,,,,,,,,2013,34.974,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Water supply; sewerage, waste management and remediation activities",,,,,,,,,,,,,2013,72.07,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Construction,,,,,,,,,,,,,2013,954.578,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,,,,,,,,,2013,1223.447,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Transportation and storage,,,,,,,,,,,,,2013,587.798,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Accommodation and food service activities,,,,,,,,,,,,,2013,206.325,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Information and communication,,,,,,,,,,,,,2013,162.824,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Financial and insurance activities,,,,,,,,,,,,,2013,109.733,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Real estate activities,,,,,,,,,,,,,2013,19.119,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Professional, scientific and technical activities",,,,,,,,,,,,,2013,241.919,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Administrative and support service activities,,,,,,,,,,,,,2013,267.317,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Public administration and defence; compulsory social security,,,,,,,,,,,,,2013,545.385,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Education,,,,,,,,,,,,,2013,198.214,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Human health and social work activities,,,,,,,,,,,,,2013,190.102,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Arts, entertainment and recreation",,,,,,,,,,,,,2013,107.961,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Other service activities,,,,,,,,,,,,,2013,221.998,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,,,,,,,,,,,,,2013,16.278,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Total,,,,,,,,,,,,,2013,6396.938,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Not elsewhere classified,,,,,,,,,,,,,2013,51.455,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Agriculture,,,,,,,,,,,,,2013,67.219,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Construction,,,,,,,,,,,,,2013,981.902,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Manufacturing,,,,,,,,,,,,,2013,1445.96,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,"Mining and quarrying; Electricity, gas and water supply",,,,,,,,,,,,,2013,171.118,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,,,,,,,,,,,,2013,4342.653,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,"Public Administration, Community, Social and other Services and Activities",,,,,,,,,,,,,2013,3249.961,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Total,,,,,,,,,,,,,2013,10942.848,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Not classified,,,,,,,,,,,,,2013,89.049,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Agriculture, forestry and fishing",,,,,,,,,,,,,2013,67.219,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Mining and quarrying,,,,,,,,,,,,,2013,46.991,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Manufacturing,,,,,,,,,,,,,2013,1445.96,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Electricity, gas, steam and air conditioning supply",,,,,,,,,,,,,2013,41.089,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Water supply; sewerage, waste management and remediation activities",,,,,,,,,,,,,2013,83.038,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Construction,,,,,,,,,,,,,2013,981.902,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,,,,,,,,,2013,1992.529,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Transportation and storage,,,,,,,,,,,,,2013,644.764,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Accommodation and food service activities,,,,,,,,,,,,,2013,383.009,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Information and communication,,,,,,,,,,,,,2013,232.772,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Financial and insurance activities,,,,,,,,,,,,,2013,211.431,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
en,ARG,Argentina,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Encuesta Permanente de Hogares,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Real estate activities,,,,,,,,,,,,,2013,38.087,,,S4:33,Geographical coverage:Main cities or metropolitan areas,I12:415,Frequency:Quarterly,,
